FIPS,PST045211,POP010210,POP050210,POP010200,AGE115210,AGE275210,AGE765210,SEX205210,RHI105210,RHI205210,RHI305210,RHI405210,RHI505210,RHI605210,RHI705210,RHI805210,POP715210,POP645210,POP815210,EDU635210,EDU685210,VET605210,LFE305210,HSG030210,HSG445210,HSG096210,HSG495210,HSD410210,HSD310210,INC910210,INC110210,PVY020210,BZA010209,BZA110209,BZA115209,NES010209,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030210,FED110209,LND110210,POP060210
48343,0,12934,-0.9,13048,6.5,23.3,19.4,51.8,69.7,23.0,0.7,0.3,0.1,2.0,7.8,66.8,86.1,3.7,5.8,82.3,17.3,1175,20.2,6024,78.9,8.4,75500,5131,2.55,20292,38843,16.7,226,4442,9.2,803,1102,7.4,3.6,0.0,0.0,0.0,36.9,1140439,138930,70300,5402,8814,0,130023,251.99,51.3
48345,0,1210,-15.1,1426,5.2,21.8,27.1,49.3,92.1,2.0,0.8,0.0,0.0,1.1,13.5,83.7,96.0,1.6,4.8,84.7,18.5,111,24.1,779,74.9,2.6,60500,435,2.58,19754,34081,22.1,36,0,0.0,122,257,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5220,4085,310,0,20274,989.56,1.2
48347,0,64524,9.0,59203,6.9,23.3,11.8,52.3,68.6,18.2,0.6,1.2,0.0,2.0,17.6,61.5,78.3,8.4,15.2,80.5,24.0,4081,19.1,27406,59.9,21.5,88600,23082,2.53,18180,33189,24.6,1263,18883,6.0,3642,4826,8.1,0.0,0.0,0.0,3.4,19.1,1418896,0,691236,11048,87801,250,469493,946.54,68.2
48349,0,47735,5.8,45124,7.3,27.1,14.4,50.4,69.4,13.8,0.6,0.5,0.8,2.2,23.8,59.9,82.5,10.7,19.5,76.5,15.7,3544,23.3,20234,71.5,10.3,79300,17313,2.65,20539,41654,19.8,925,12743,-5.8,3001,3311,3.1,0.0,0.8,0.0,0.0,32.2,758537,285724,471758,9664,42653,109,406982,1009.63,47.3
48351,0,14445,-4.2,15072,5.8,23.2,16.2,48.5,76.9,20.1,0.6,0.4,0.0,1.5,2.8,74.9,88.6,1.5,4.1,77.7,8.6,1363,30.1,7142,83.2,1.9,67600,5164,2.68,17721,37452,16.2,138,1237,-23.8,603,842,0.0,0.0,0.0,0.0,0.0,0.0,0,9995,50925,3704,1860,0,108326,933.68,15.5
48353,0,15216,-3.7,15802,7.4,25.9,16.6,50.3,83.6,4.7,0.6,0.4,0.0,2.3,33.5,60.4,83.2,5.0,22.3,77.4,17.1,1157,17.4,7152,68.1,12.2,51600,5836,2.52,19973,37102,19.4,345,4509,-4.5,1052,940,0.0,0.0,0.0,0.0,0.0,0.0,224883,0,179695,12325,16810,1,131443,912.00,16.7
48355,0,340223,8.5,313645,7.1,25.9,12.0,50.9,81.5,4.0,0.6,1.7,0.1,2.4,60.6,32.9,79.7,7.5,40.7,78.2,19.9,29871,19.2,141033,61.6,26.5,103900,121056,2.71,22558,43280,19.1,7798,124249,6.4,21753,29355,2.4,0.8,1.9,0.0,35.0,25.3,0,2978505,4314450,13529,661990,999,3267567,838.48,405.8
48357,0,10223,13.5,9006,9.3,31.6,10.3,48.8,85.6,0.4,1.0,0.3,0.0,2.3,48.7,49.5,79.5,20.4,39.3,70.7,17.9,606,17.5,4062,69.5,8.3,82100,3533,2.79,21143,49309,17.7,341,3573,43.4,750,1073,0.0,0.0,0.0,0.0,0.0,0.0,0,139177,97444,10288,9184,1,50456,917.63,11.1
48359,0,2052,-6.1,2185,4.9,34.0,12.4,49.6,90.2,3.0,0.6,0.8,0.0,1.5,11.8,82.8,85.5,2.8,8.7,82.3,29.8,127,16.6,841,71.0,9.6,86900,710,2.72,22504,51111,13.4,34,0,0.0,184,114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16797,8118,2919,4,20356,1500.53,1.4
48361,0,81837,-3.7,84966,6.6,25.1,14.0,50.3,86.1,8.5,0.5,1.0,0.1,1.7,5.8,83.0,85.4,2.7,5.7,85.8,12.5,7640,22.3,35313,77.1,8.9,81500,31271,2.60,23155,47914,13.9,1374,19849,-0.4,4964,6682,6.1,0.0,0.0,0.0,0.0,26.8,0,114354,851995,10328,85256,226,963010,333.67,245.3
48363,0,28111,4.0,27026,6.8,25.0,16.3,50.9,87.1,2.2,0.7,0.5,0.0,1.8,17.7,78.1,84.2,6.2,13.8,76.8,13.7,2572,22.9,15214,68.3,8.1,80500,10513,2.63,21551,41095,13.8,612,6351,-6.5,2008,2948,0.0,0.0,0.0,0.0,0.0,0.0,307163,0,272673,9972,44899,96,191781,951.79,29.5
48365,0,23796,4.6,22756,6.5,24.7,15.6,50.4,76.8,16.3,0.4,0.3,0.0,1.8,8.3,73.6,87.8,3.2,5.1,81.5,11.4,1721,25.6,10920,81.0,3.9,81900,8632,2.66,22846,45622,12.5,492,7238,31.7,1552,1651,0.0,0.0,0.0,0.0,0.0,26.8,264006,80032,221953,9638,18337,10,177005,801.75,29.7
48367,0,116927,32.1,88495,6.3,25.5,12.2,49.3,91.4,1.6,0.8,0.5,0.0,1.8,10.6,85.3,83.1,4.0,8.3,85.4,22.4,10594,29.8,46628,80.3,7.1,147100,40489,2.68,28539,61340,10.5,2176,23367,49.2,10212,12395,0.0,0.0,0.0,0.0,4.5,24.0,550365,524204,1517829,13971,110365,147,523112,903.48,129.4
48369,0,10269,2.5,10016,8.9,31.3,11.9,48.8,77.6,1.2,1.0,0.2,0.2,2.1,60.0,38.4,83.2,19.5,48.0,65.0,15.7,488,14.7,3799,72.7,6.3,88500,3299,3.04,16926,39753,18.6,205,0,0.0,483,718,0.0,0.0,0.0,0.0,0.0,0.0,0,224947,39479,4199,1827,0,80735,880.78,11.7
48371,0,15507,-7.7,16809,7.6,24.6,11.7,43.6,79.4,3.7,0.8,0.5,0.0,2.1,67.3,27.9,84.8,16.8,54.9,65.1,11.3,1097,16.3,5585,70.0,11.1,50900,4912,2.53,16717,38125,19.9,317,4078,37.4,795,1211,0.0,0.0,0.0,0.0,0.0,15.0,0,117045,153994,9730,24316,6,83729,4763.85,3.3
48373,0,45413,10.4,41133,5.8,21.1,19.0,46.5,77.3,11.5,1.9,0.4,0.0,1.7,13.1,72.3,85.5,5.5,12.5,74.9,10.6,4690,27.3,22683,78.9,4.5,67700,16789,2.48,16961,33325,21.8,698,8640,18.3,3412,4518,0.0,0.0,0.0,0.0,0.0,28.3,98527,51110,445440,9587,33372,346,495945,1057.09,43.0
48375,0,121073,6.6,113546,8.5,27.8,10.9,48.9,69.8,10.2,0.8,4.0,0.1,3.0,35.3,49.0,77.9,13.2,28.9,75.4,15.0,7945,17.1,47271,59.4,21.1,80600,41422,2.84,18725,36766,22.7,3573,59573,-3.9,7784,10506,0.0,1.8,0.0,0.0,17.0,28.0,0,2064050,2489973,20620,326019,855,4049271,908.37,133.3
48377,0,7818,7.0,7304,7.3,29.0,17.8,51.2,85.9,0.6,0.7,1.0,0.0,1.9,83.4,14.5,86.6,28.1,84.6,53.7,17.8,380,18.6,3825,67.5,11.6,56200,2617,2.94,15635,29513,24.1,129,714,12.6,699,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3170,42509,5616,5009,2,87500,3855.24,2.0
48379,0,10914,19.4,9139,5.3,21.7,20.4,49.7,91.2,2.3,1.0,0.5,0.0,1.6,7.7,87.5,86.4,3.5,5.3,80.8,12.1,1030,34.6,5269,83.3,3.9,82000,4069,2.67,20855,42491,11.5,143,1118,23.7,847,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,93947,8372,6194,0,68205,229.45,47.6
48381,0,120725,15.7,104312,6.8,24.9,12.5,51.3,88.9,2.4,0.7,1.4,0.0,2.2,16.4,78.2,81.5,4.2,10.6,91.3,30.1,8909,17.8,51587,70.1,18.2,130400,46018,2.49,28668,56041,9.4,2295,25879,20.7,9434,11877,0.0,0.3,0.0,0.0,5.6,26.7,0,0,1465538,12995,131874,71,268686,911.54,132.4
48383,0,3367,1.2,3326,8.2,30.0,10.4,48.1,77.1,2.1,0.6,0.2,0.0,1.8,60.9,36.2,83.4,16.4,45.6,68.5,10.0,96,16.7,1372,70.9,4.4,63100,1142,2.88,23028,54224,10.5,106,912,14.3,299,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4392,23721,7936,2216,0,18532,1175.30,2.9
48385,0,3309,8.6,3047,4.9,19.9,25.8,50.5,90.5,0.7,1.1,0.1,0.4,2.0,24.6,72.5,87.7,5.5,21.0,77.6,19.4,358,20.2,2599,75.5,0.0,75300,1335,2.39,15074,29186,26.8,84,539,26.2,437,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9440,3128,3662,0,34403,699.20,4.7
48387,0,12860,-10.2,14314,5.6,21.4,21.1,51.3,76.5,17.4,1.0,0.2,0.0,1.8,6.6,73.9,88.5,2.2,5.3,72.5,8.6,1198,26.9,6826,71.2,6.9,59700,5108,2.50,18105,37047,17.5,187,1682,-35.1,842,1116,0.0,0.0,0.0,0.0,0.0,0.0,101783,15100,61221,4687,0,11,169998,1036.58,12.4
48389,0,13783,4.9,13137,6.6,22.8,12.0,39.9,77.2,5.0,0.5,0.9,0.0,1.5,74.2,19.5,84.2,16.7,76.3,52.8,7.6,428,19.3,4640,74.3,8.2,31400,3628,3.40,13112,32593,28.7,196,1926,-33.2,473,529,0.0,0.0,0.0,0.0,44.8,18.0,0,0,113223,10197,12449,1,96678,2635.38,5.2
48391,0,7383,-5.7,7828,6.0,24.1,19.5,50.3,80.5,6.5,0.6,0.4,0.0,2.0,47.2,45.2,83.0,3.9,30.4,72.7,11.2,578,22.9,3726,77.9,4.9,67800,2786,2.43,18638,42949,16.0,137,1394,20.5,443,802,0.0,0.0,0.0,0.0,0.0,0.0,0,17991,61964,8465,0,3,77835,770.44,9.6
48393,0,929,4.7,887,7.9,25.4,16.0,49.5,93.8,0.1,0.3,0.2,0.0,2.0,8.0,90.5,84.6,1.7,4.3,91.9,34.1,44,15.5,439,75.9,0.0,111400,328,2.67,29291,52500,14.6,12,93,47.6,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6258,924.06,1.0
48395,0,16622,3.9,16000,7.0,25.3,16.7,50.5,67.7,21.6,0.6,0.6,0.0,2.0,18.0,59.1,86.9,6.1,13.4,76.6,15.8,1348,24.8,8484,66.9,10.6,77300,6232,2.61,21113,38393,21.2,253,2469,17.4,1208,1000,0.0,0.0,0.0,0.0,0.0,29.7,0,0,115236,7285,15197,6,162099,855.68,19.4
48397,0,78337,81.8,43080,7.3,30.0,9.6,50.8,83.6,5.8,0.6,2.4,0.1,2.1,15.9,74.1,83.4,9.3,15.3,91.3,35.6,5425,31.6,27939,84.3,6.8,189000,24790,2.93,33274,78032,5.6,1650,19020,74.0,7279,8194,3.8,0.0,0.0,0.0,5.9,29.8,301261,0,946288,12797,105900,613,548113,127.04,616.7
48399,0,10501,-8.6,11495,6.7,25.1,19.5,50.5,83.2,1.8,0.7,0.2,0.0,1.7,32.0,65.1,89.3,5.0,13.4,77.1,16.4,885,18.3,5298,72.0,4.6,60100,3953,2.55,20056,37823,21.6,251,2379,-17.7,861,1245,0.0,0.0,0.0,0.0,0.0,0.0,206973,24642,128394,12439,5612,1,119744,1050.95,10.0
48401,0,53330,12.6,47372,6.4,23.2,14.0,47.4,72.2,17.7,0.5,0.4,0.0,2.0,14.3,66.1,81.4,6.4,12.9,79.4,14.8,4761,23.8,21191,78.6,6.1,86700,18102,2.59,22392,46574,12.4,811,10614,11.5,3071,3256,0.0,0.0,0.0,0.0,0.0,0.0,0,99785,354320,7313,29742,0,304864,924.03,57.7
48403,0,10834,3.5,10469,5.0,19.6,26.8,51.1,89.1,7.2,0.5,0.3,0.0,1.6,3.2,87.5,86.8,1.4,3.0,77.5,12.2,1784,26.1,7988,83.0,3.3,68000,4430,2.40,18155,33589,18.0,151,1359,-15.4,753,599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51907,5116,3346,5,138513,491.39,22.0
48405,0,8865,-0.9,8946,5.4,21.0,23.1,50.8,71.9,22.7,0.4,0.3,0.0,1.4,6.0,69.7,88.5,2.4,6.0,71.4,11.9,802,28.0,5342,79.1,5.6,65000,3691,2.41,17184,25974,27.1,130,1317,8.5,509,494,0.0,0.0,0.0,0.0,0.0,0.0,0,6382,70092,8070,1381,0,103462,530.66,16.7
48407,0,26384,18.6,22246,6.1,24.0,17.3,50.0,82.2,10.3,0.6,0.5,0.0,2.0,10.9,76.6,89.4,3.4,7.0,77.0,9.6,2918,37.8,13187,82.5,1.9,75600,9184,2.79,21453,46285,17.8,182,1047,0.4,1734,1894,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54707,2207,3968,2,139773,569.24,46.3
48409,0,64804,-3.5,67138,7.3,28.2,12.9,50.4,85.9,1.7,0.6,0.8,0.1,2.4,54.4,42.2,78.8,5.0,36.0,76.3,15.1,6354,20.7,26521,66.2,15.8,88300,22592,2.86,20766,45189,16.6,1043,13371,8.5,4109,5226,0.0,0.0,0.0,0.0,27.2,27.6,0,135182,621585,9101,77569,126,583760,693.45,93.5
48411,0,6131,-0.9,6186,5.8,21.0,19.2,45.1,84.3,3.3,0.8,0.2,0.0,1.5,28.0,67.4,82.3,5.8,21.2,81.4,18.1,512,20.2,3177,77.7,3.4,71200,2122,2.69,19721,36308,23.4,149,826,-36.9,567,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18078,60473,10246,4105,0,73862,1135.30,5.4
48413,0,3461,17.9,2935,9.9,31.9,12.7,50.1,80.3,1.1,0.5,0.1,0.0,2.8,44.4,54.1,80.2,8.9,32.8,78.5,17.4,169,17.9,1489,80.7,3.4,67900,989,3.24,21299,55186,12.4,58,499,-17.0,262,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13063,10353,3770,333,0,21435,1310.63,2.6
48415,0,16921,3.4,16361,7.5,25.0,14.1,46.6,78.7,4.7,0.6,0.3,0.0,2.3,36.3,57.8,80.0,5.0,25.4,74.2,16.3,928,15.6,6963,71.0,10.9,71100,6181,2.29,22424,42401,17.7,422,5611,30.3,1035,1408,0.0,3.6,0.0,0.0,12.7,18.4,0,0,199581,12443,20636,84,125201,905.44,18.7
48417,0,3378,2.3,3302,6.5,24.7,17.4,51.7,93.1,0.9,0.6,0.3,0.0,1.8,10.1,87.7,90.6,2.9,8.9,86.8,27.6,220,16.9,1754,77.8,8.2,69000,1195,2.63,22346,46629,13.2,129,947,74.7,441,584,0.0,0.0,0.0,0.0,0.0,0.0,0,4120,14844,4764,1905,0,26295,914.29,3.7
48419,0,25448,0.9,25224,7.5,26.4,15.7,50.5,68.6,17.4,0.3,0.3,0.0,1.4,16.4,65.0,88.5,8.2,13.2,75.4,13.5,1703,21.6,11873,76.2,5.0,64400,9705,2.58,20103,32425,25.4,483,6426,10.9,1693,1960,0.0,0.0,0.0,0.0,0.0,25.6,552023,97607,246528,9345,14912,8,261995,795.58,32.0
48421,0,3034,-4.8,3186,7.1,30.2,13.3,49.0,88.3,0.5,0.8,0.2,0.0,1.5,40.4,58.1,83.9,17.9,31.9,74.4,19.1,233,16.4,1252,78.7,4.0,80800,971,3.09,21587,50069,12.9,56,263,-56.9,217,138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10079,3486,0,8,39026,923.04,3.3
48423,0,209714,20.0,174706,7.1,25.7,14.2,51.6,70.1,17.9,0.5,1.2,0.0,2.0,17.2,62.1,80.7,8.8,15.3,84.2,24.5,16653,21.1,87309,69.4,16.5,118000,76427,2.62,25374,46139,15.4,5363,85043,15.1,16184,21265,7.2,0.0,0.0,0.0,6.9,22.2,5423538,922104,3110146,15706,337268,266,1623227,921.45,227.6
48425,0,8490,24.7,6809,5.8,26.5,14.8,50.7,85.0,0.7,0.8,0.6,0.0,2.7,19.2,77.7,83.3,8.6,18.3,87.4,28.4,529,27.4,3674,77.0,6.1,144300,2923,2.80,26314,52135,10.8,199,2943,-5.2,716,810,0.0,0.0,0.0,0.0,0.0,18.0,0,14819,55179,7164,23122,8,41472,186.46,45.5
48427,0,60968,13.8,53597,9.0,33.9,10.3,51.7,96.1,0.1,0.1,0.2,0.0,0.5,95.7,4.0,90.5,30.0,96.0,47.9,9.8,1144,21.2,19526,79.4,5.8,57000,15569,3.81,11659,24441,38.0,500,8302,67.2,6888,6656,0.0,0.0,1.9,0.0,73.2,26.1,0,0,445281,7306,26162,0,411714,1223.18,49.8
48429,0,9630,-0.5,9674,6.5,23.9,18.2,48.3,84.7,2.1,0.5,0.3,0.0,1.7,20.9,75.7,75.0,6.0,15.5,82.2,12.2,879,14.1,4938,74.2,9.4,57600,3624,2.45,19573,35691,19.9,250,2388,7.1,880,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21378,78824,8334,6240,3,71365,896.72,10.7
48431,0,1143,-17.9,1393,7.7,24.4,16.4,49.6,88.6,1.2,2.0,0.0,0.0,1.9,31.9,64.1,78.5,11.1,25.9,77.5,22.7,74,20.6,615,78.0,1.8,68700,446,2.58,20640,41548,21.0,28,238,46.0,121,186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8368,923.45,1.2
48433,0,1490,-12.0,1693,5.5,22.8,23.7,51.9,87.7,2.6,0.5,0.9,0.0,1.9,14.0,80.9,89.2,0.6,4.3,85.5,22.4,142,17.3,928,80.6,3.5,55300,592,2.41,25177,52222,11.9,51,399,4.2,159,205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8605,6254,0,0,20475,916.31,1.6
48435,0,4128,1.3,4077,7.5,27.5,13.9,50.8,88.7,0.4,0.4,0.2,0.0,1.5,59.6,39.7,88.6,11.4,48.3,69.4,11.8,194,11.9,2031,71.4,5.0,77700,1375,3.10,23325,56146,11.7,151,1278,22.3,404,0,0.0,0.0,0.0,0.0,0.0,0.0,0,29253,41916,9762,9712,0,21229,1453.93,2.8
48437,0,7854,-6.3,8378,7.8,26.1,17.1,47.3,75.1,7.2,0.9,0.1,0.1,1.9,40.1,51.2,79.2,6.1,28.8,75.9,14.6,551,17.2,3221,69.3,8.4,59500,2689,2.62,16513,37907,15.4,147,1072,-8.6,453,582,0.0,0.0,0.0,0.0,10.7,29.6,0,42385,35247,4619,4002,0,94829,890.16,8.8
48439,0,1809034,25.1,1446219,7.9,28.0,8.9,51.0,66.6,14.9,0.7,4.7,0.2,3.0,26.7,51.8,80.9,15.6,26.8,83.8,28.7,121190,25.7,714803,63.4,27.7,134900,632518,2.72,27333,55306,13.4,36935,677390,5.7,133171,158104,10.3,0.7,6.1,0.0,11.8,30.0,43337529,25801512,24931407,14582,3763516,5089,8195152,863.61,2094.7
48441,0,131506,3.9,126555,7.5,24.5,13.2,51.3,79.4,7.4,0.7,1.6,0.1,3.2,22.1,67.0,76.0,5.0,14.5,84.1,24.2,12234,15.7,55750,61.9,18.4,89900,49757,2.45,22606,42403,16.5,3357,52178,6.1,9020,12030,0.0,0.0,0.0,0.0,0.0,22.1,0,1079748,2063290,16305,246182,388,1241230,915.55,143.6
48443,0,984,-9.0,1081,6.6,22.2,20.8,48.3,84.1,0.7,0.9,0.4,0.0,1.5,47.5,50.3,91.9,14.0,51.7,80.4,20.7,88,15.6,700,69.9,0.9,42600,372,2.28,18871,35403,16.5,17,86,0.0,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3875,4226,0,0,16374,2358.03,0.4
48445,0,12651,-0.9,12761,7.9,25.9,14.4,46.9,81.3,4.8,0.6,0.2,0.0,2.6,49.1,45.4,83.0,9.5,37.9,68.1,14.3,540,21.3,4828,72.6,5.7,63000,4043,2.81,22306,39498,16.6,257,2246,7.0,611,703,0.0,0.0,0.0,0.0,0.0,20.7,0,87341,133700,11012,9946,48,129345,888.84,14.2
48447,0,1641,-11.3,1850,5.7,22.3,24.6,50.8,94.8,0.7,0.7,0.4,0.0,0.8,9.3,88.5,93.5,4.2,7.3,78.4,16.7,205,22.5,1079,81.0,4.6,46700,795,2.27,20677,36339,13.2,50,289,-15.2,220,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3416,6813,4195,0,0,28906,912.55,1.8
48449,0,32334,15.0,28118,9.1,30.6,11.5,50.6,67.6,9.6,1.1,0.7,0.0,2.3,39.6,49.2,82.5,19.3,34.0,72.9,13.7,1812,17.5,12054,70.2,10.0,86800,10693,2.78,17520,39423,17.9,660,13796,13.6,1585,2249,0.0,0.0,0.0,0.0,0.0,0.0,1291453,0,425109,14594,40665,4,199227,406.05,79.6
48451,0,110224,6.0,104010,7.0,23.5,13.8,51.0,81.7,4.0,0.8,1.0,0.1,2.8,35.7,57.9,76.7,7.1,24.9,81.2,21.6,9577,17.3,46571,67.9,19.4,88600,41464,2.47,22292,41398,16.8,2600,36046,3.7,7544,10356,0.0,1.2,0.0,0.0,0.0,24.3,0,0,0,0,0,177,941786,1521.97,72.4
48453,0,1024266,26.1,812280,7.4,23.9,7.3,49.6,69.3,8.5,0.8,5.8,0.1,3.3,33.5,50.5,75.2,17.9,31.7,86.3,43.5,54045,23.8,441240,52.6,40.3,200300,390862,2.45,31785,54074,16.2,27776,473672,6.2,84583,103385,3.9,0.9,5.0,0.0,13.2,28.2,28294664,14119812,13879471,14302,2833744,4397,16949198,990.20,1034.4
48455,0,14585,5.8,13779,5.6,20.9,22.4,51.3,84.3,9.4,0.5,0.3,0.0,1.5,7.7,81.0,87.8,4.7,6.7,80.9,11.2,1532,31.8,8713,81.1,2.6,73800,5124,2.76,19828,36814,16.6,190,1876,9.8,925,845,0.0,0.0,0.0,0.0,0.0,0.0,0,34025,57024,4067,11928,4,142980,693.61,21.0
48457,0,21766,4.3,20871,5.2,20.0,19.0,46.1,82.4,11.0,0.5,0.2,0.0,1.2,6.8,80.4,87.6,1.5,3.4,82.9,12.2,2193,30.7,10579,81.7,3.1,71100,8113,2.42,19450,35346,18.3,261,2397,-39.8,1226,1339,0.0,0.0,0.0,0.0,0.0,0.0,0,70499,114973,5665,9783,4,167330,924.50,23.5
48459,0,39309,11.4,35291,6.4,24.7,15.7,50.5,85.1,8.7,0.7,0.4,0.0,2.2,6.6,82.1,85.8,3.6,5.8,83.4,15.1,3607,27.1,16613,77.8,6.1,86100,14668,2.55,21946,44403,13.1,474,4176,5.7,2925,3201,0.0,0.0,0.0,0.0,0.0,0.0,0,58405,216729,5777,20243,15,260274,582.95,67.4
48461,0,3355,-1.4,3404,7.4,27.3,14.7,50.1,75.0,1.9,1.7,0.0,0.0,2.1,49.0,48.0,76.2,9.7,28.3,75.5,12.7,257,19.1,1548,78.8,1.7,42800,1179,2.34,23112,49234,13.9,80,760,2.6,279,157,0.0,0.0,0.0,0.0,0.0,0.0,0,21753,16720,5618,0,1,24520,1241.32,2.7
48463,0,26405,1.8,25926,7.7,28.9,14.8,51.1,78.1,0.6,0.6,0.5,0.0,3.0,69.3,29.0,86.0,8.8,54.8,69.9,16.1,1737,18.3,10811,73.5,7.8,64400,8824,2.90,17842,35087,26.7,575,6561,6.0,2651,2692,0.0,0.0,0.0,0.0,47.8,0.0,203651,120737,322212,12137,39907,12,208482,1551.95,17.0
48465,0,48879,9.0,44856,8.3,29.8,12.4,49.8,85.0,1.5,0.5,0.5,0.1,2.1,80.2,17.5,85.1,23.5,72.8,64.0,15.8,3025,19.0,18651,65.7,14.7,81000,15042,3.17,16615,36993,24.0,772,9989,11.6,2781,3687,0.0,0.0,0.0,0.0,61.5,0.0,0,39272,524418,11036,58971,38,547240,3144.75,15.5
48467,0,52579,9.2,48140,6.0,24.1,18.0,50.8,90.9,2.7,0.9,0.3,0.1,1.8,9.2,85.8,86.7,4.1,8.4,78.8,12.1,5085,34.9,22817,78.1,4.3,95900,19559,2.61,20989,43074,14.5,818,7484,7.9,4038,4434,0.0,0.0,0.0,0.0,0.0,24.8,119886,50115,410538,7915,32941,9,337446,842.56,62.4
48469,0,86793,3.2,84088,7.5,26.7,13.4,51.2,79.5,6.4,0.6,1.0,0.0,2.4,43.9,47.9,78.8,5.8,25.6,80.1,16.9,6237,20.9,35417,66.2,19.4,98200,31917,2.65,24146,48767,16.4,2243,31855,8.0,5479,8164,0.0,0.0,3.5,0.0,22.1,23.2,0,651068,1434272,16648,130821,47,562620,882.14,98.4
48471,0,67861,9.9,61758,4.8,16.7,10.3,41.0,67.1,22.5,0.4,0.9,0.0,2.1,16.8,58.5,75.3,8.3,18.5,80.3,17.1,5383,22.3,24058,58.0,26.3,106100,19902,2.29,13920,34259,23.8,904,11544,7.8,3467,4125,0.0,0.0,0.0,0.0,7.5,29.0,0,0,626334,9835,73827,629,339320,784.17,86.5
48473,0,43205,32.3,32663,7.3,24.7,10.2,50.5,58.5,24.9,0.8,0.5,0.0,2.2,29.0,44.6,84.6,14.5,22.2,79.5,19.6,2558,31.0,15839,68.6,11.7,117900,13499,2.94,21621,47324,21.1,680,9734,32.3,2886,3430,5.6,0.0,0.0,0.0,0.0,22.8,0,451592,593065,16554,24703,59,219327,513.43,84.1
48475,0,10658,-2.3,10909,7.6,27.4,14.8,51.7,77.2,4.9,0.9,0.3,0.0,3.3,47.6,46.2,82.1,7.0,34.9,70.4,10.0,683,20.1,4694,74.0,10.3,45200,3790,2.72,20055,41117,17.3,268,2474,18.9,622,980,0.0,0.0,0.0,0.0,0.0,0.0,0,52031,94619,9327,8862,7,73708,835.60,12.8
48477,0,33718,11.0,30373,6.0,22.1,18.4,50.8,74.2,17.6,0.3,1.3,0.0,1.6,13.8,66.4,83.6,5.9,11.4,79.2,25.8,2629,20.0,15514,69.4,12.4,135500,12855,2.34,25464,43159,16.0,861,12243,13.4,2561,3393,0.0,0.0,0.0,0.0,4.2,29.9,762771,0,509916,15900,41272,54,263454,603.95,55.8
48479,0,250304,29.6,193117,9.8,35.2,7.8,51.5,88.0,0.5,0.4,0.6,0.0,1.5,95.7,3.3,83.7,29.2,92.4,62.7,16.7,5761,21.0,73496,64.6,20.4,104000,64714,3.69,14163,36684,29.8,4695,64376,21.0,20026,21217,0.0,0.9,2.1,0.0,69.4,25.8,242392,1472069,2913533,12621,317331,663,1566033,3361.48,74.5
48481,0,41280,0.2,41188,7.3,26.8,14.6,50.8,72.2,14.1,0.4,0.4,0.0,1.8,37.4,47.7,87.2,7.9,26.2,75.1,15.4,2281,24.3,17127,69.3,11.3,85800,14808,2.72,21049,41148,17.2,946,11361,1.7,2927,3574,0.0,0.0,0.0,0.0,0.0,30.1,463995,541129,466705,11439,45912,12,352603,1086.15,38.0
48483,0,5410,2.4,5284,7.2,25.3,18.4,50.8,82.6,2.1,0.8,0.4,0.0,2.3,24.8,71.1,84.2,7.4,16.0,79.4,15.1,359,18.5,2730,79.0,1.8,65300,2113,2.45,27282,42909,13.9,184,1538,30.9,456,626,0.0,0.0,0.0,0.0,0.0,0.0,0,25835,46067,9676,9333,0,52513,914.52,5.9
48485,0,131500,-0.1,131664,6.8,23.1,13.1,48.7,77.1,10.5,1.1,2.0,0.1,2.9,16.6,68.4,75.4,6.3,12.7,82.8,20.0,12564,15.8,55566,64.1,21.6,87400,48601,2.46,22837,42971,15.3,3226,46441,-1.1,7662,10873,0.0,0.0,3.1,0.0,6.7,26.1,1492453,548021,1715924,13382,254849,175,1425375,627.78,209.5
48487,0,13535,-7.8,14676,7.1,25.6,15.6,50.2,78.2,8.0,1.1,0.7,0.0,2.5,25.9,63.4,79.8,4.7,14.2,73.6,15.9,1093,12.5,6318,60.9,13.8,57500,5201,2.49,19916,40105,23.3,305,3759,1.8,741,933,0.0,0.0,3.2,0.0,0.0,0.0,0,0,170215,12382,16052,2,135305,970.84,13.9
